	FOV
chr1_6597507_6597615_fw	0.15670383218183015
chr1_6599177_6599451_fw	0.03394211723028895
chr1_6599700_6599872_fw	0.12266315081359802
chr1_6601722_6602871_rc	-0.09996892354690878
chr1_6613043_6613226_rc	-0.08573905145972271
chr1_6613769_6613962_fw	0.03606389922471054
chr1_6625145_6625292_fw	-0.08495839139486994
chr1_6628343_6628557_fw	0.04854108943859203
chr1_66330405_66330837_fw	-0.019939459142952476
chr1_66331722_66331972_fw	-0.03762741290030358
chr1_66332071_66332609_fw	0.10719525878594238
chr1_66533551_66533705_fw	0.06883077921374048
chr1_66533918_66534182_fw	-0.18996719509782123
chr1_66752157_66752505_fw	0.19069837960624803
chr1_66924731_66925016_rc	0.21597564384287782
chr1_66924868_66925095_fw	-0.13739854532302065
chr1_66925224_66925381_fw	0.30335170262755695
chr1_66930090_66930401_fw	-0.04832339708458511
chr1_6701730_6701963_rc	0.1484126946466493
chr1_67053574_67054446_rc	-0.04985137548580498
chr1_67307309_67308051_fw	0.16813366805501173
chr1_67429956_67430835_rc	0.30367369949484624
chr1_67430871_67431165_rc	0.1427698153857173
chr1_67561976_67562114_fw	0.11840298119851311
chr1_67652904_67653140_rc	-0.04553646139007794
chr1_67685041_67685553_fw	-0.1104567751080241
chr1_67685725_67686779_fw	-0.06626146360002627
chr1_67686802_67687058_fw	0.057862787670861726
chr1_67717983_67718084_rc	-0.18116452840645092
chr1_67831853_67832422_rc	0.06793361004672349
chr1_67832159_67832342_fw	0.05162373840158285
chr1_67833316_67833856_rc	0.30891425646073634
chr1_6785417_6785573_fw	-0.2956708476907164
chr1_68050570_68050735_rc	0.06838169489953372
chr1_68232357_68232624_rc	-0.045897503260707184
chr1_69567241_69567462_fw	-0.07548479411782738
chr1_6965391_6965416_fw	0.1267577772545737
chr1_70221323_70221856_fw	0.1393249141438544
chr1_70354155_70355022_rc	0.07291961565553773
chr1_70354741_70354945_fw	-0.4014913695764879
chr1_70411162_70411336_fw	0.04358853333737922
chr1_71047718_71047817_rc	0.13328809949898635
chr1_71080939_71081127_rc	-0.03767387295653668
chr1_72282313_72282593_rc	0.1229582226732755
chr1_72282653_72282973_rc	0.41473419013943247
chr1_74198180_74198366_fw	-0.09064295631036123
chr1_74710118_74710248_rc	0.13215008114189408
chr1_75375860_75376064_rc	0.15286978758556147
chr1_75724330_75724482_fw	0.03557651860803657
chr1_75724502_75724849_fw	0.12584002430558083
chr1_75786110_75786334_fw	-0.4672836139995109
chr1_76074664_76074884_fw	0.33743768780745476
chr1_76867403_76867687_fw	0.24250047990621926
chr1_7704660_7704887_fw	-0.10710357121002834
chr1_77219324_77219465_rc	-1.7415728056945925
chr1_77281856_77282099_fw	0.11125104246028217
chr1_77682610_77682722_rc	-0.6134301840626106
chr1_77683265_77683580_rc	-0.3101347148573568
chr1_7771215_7771465_fw	-0.22098783079171058
chr1_77759644_77759913_rc	0.14089494535533642
chr1_77779590_77779898_fw	-0.011657680601855791
chr1_7784236_7784587_fw	0.22203111393287256
chr1_778551_778716_rc	0.27645687416363995
chr1_77888036_77888131_rc	0.09011036445040055
chr1_77888094_77889196_fw	-0.13536003279033215
chr1_77888167_77888570_rc	-0.11182488167627525
chr1_77888919_77889311_rc	-0.06913707580290507
chr1_77889332_77889661_rc	0.15116396441325508
chr1_77979374_77979550_rc	0.027915615707886476
chr1_78004921_78005335_fw	0.12118497512238557
chr1_78045798_78046426_fw	0.07480401337443765
chr1_78068900_78069041_fw	0.10548211490722614
chr1_78490837_78491235_fw	0.3852207845327583
chr1_78492599_78492726_fw	-0.04981204222678115
chr1_78620368_78620509_fw	0.11350582718938196
chr1_78649759_78649884_fw	0.15689450257532378
chr1_79006601_79006873_rc	0.3047469953075512
chr1_7961585_7961792_fw	0.4446806525460151
chr1_7976612_7976625_fw	0.02303762293429823
chr1_7977118_7977472_fw	0.0721108936682674
chr1_8025893_8026410_rc	0.12664667526666984
chr1_8026390_8026558_fw	0.03278440399660254
chr1_81800336_81800444_fw	-0.059276751848890585
chr1_81800861_81801059_fw	0.25792327157202244
chr1_81801319_81801603_fw	0.18379202167312614
chr1_827788_827856_fw	-0.008687882524775592
chr1_8318069_8318163_fw	0.11010945427718255
chr1_83998927_83999190_rc	-0.005492207818594608
chr1_84077732_84078038_rc	0.029362705217802154
chr1_84077933_84078438_fw	0.18226897192611669
chr1_8412183_8412335_rc	0.07663049587849335
chr1_84144232_84144503_fw	-0.006833024087293138
chr1_84164282_84164401_fw	-0.12442701151255608
chr1_8419967_8420083_rc	0.1622133925611462
chr1_8421726_8422044_rc	-0.12491339165327653
chr1_8422534_8424465_rc	0.03598605954347711
chr1_8423252_8423611_fw	0.3036874162348172
chr1_8424538_8425125_rc	0.0201829065219995
chr1_84298334_84298600_fw	-0.501961301782403
chr1_84299410_84299664_rc	-0.045577360103878695
chr1_84301649_84301765_fw	0.19054942165141486
chr1_84302866_84303280_fw	0.058225367952917995
chr1_84365850_84366037_rc	0.1232539106680477
chr1_84371009_84371166_rc	-0.032389961924862654
chr1_84408219_84408497_fw	0.12483796556695936
chr1_84479204_84479507_fw	0.2423898791021567
chr1_84505811_84506392_rc	-0.02091851925299415
chr1_84506427_84506687_rc	-0.003209675647899868
chr1_84574231_84574514_rc	0.3703638851994675
chr1_84690137_84690612_rc	0.04443496246170775
chr1_85062297_85062399_fw	-0.05951297980813508
chr1_85200763_85201093_rc	0.03344229650295394
chr1_85201570_85201771_rc	-0.04911643478643568
chr1_8525790_8526118_rc	-0.0728604093237255
chr1_85259357_85259755_rc	0.3030593857108176
chr1_85276296_85276773_rc	-0.23912086139660405
chr1_85379597_85380006_rc	0.09427145638912271
chr1_85464744_85465342_rc	-0.006337746846854175
chr1_85576881_85577134_rc	-0.16385337415303347
chr1_85577984_85578389_rc	0.0657507610604745
chr1_85580624_85581050_fw	-0.22708695995856742
chr1_85707815_85708497_rc	-0.06407789223564553
chr1_86296768_86296967_rc	-0.10646454567549335
chr1_86396219_86396373_rc	0.07768074929410806
chr1_86547075_86547094_fw	-0.04785605154357486
chr1_86704508_86704971_fw	0.18427306611802974
chr1_86704652_86704881_rc	-0.027569039369900628
chr1_86718993_86719068_fw	0.07096629856638914
chr1_86914028_86914214_rc	-0.3511381898454031
chr1_86914757_86915142_fw	0.27872503114786185
chr1_8703057_8703613_rc	-0.03514223919813153
chr1_87129633_87129954_fw	0.5721981336360609
chr1_87328409_87329267_fw	-1.3501229851608088
chr1_87331488_87331808_fw	0.17656364904350463
chr1_8817159_8817487_rc	-0.40549277019881247
chr1_8817521_8817771_rc	-0.48527095478319904
chr1_88684124_88684628_fw	0.26902342564052917
chr1_8878517_8878814_rc	0.2575043823583517
chr1_88891482_88891675_rc	-0.4024733430019449
chr1_88992506_88992838_rc	0.09091294379034953
chr1_88992907_88993027_rc	-0.1412464848437074
chr1_89022729_89022897_rc	-0.02646991042306923
chr1_89065170_89065391_rc	-0.12260367233024771
chr1_89125824_89126230_rc	0.13477320395679349
chr1_89198794_89199000_rc	0.015206819556985773
chr1_89364030_89364081_fw	0.05993879302929861
chr1_89407514_89407752_fw	-0.14060997152673593
chr1_89524792_89525206_fw	0.22389829352674406
chr1_89632921_89633329_fw	0.20586959138357142
chr1_89820933_89821289_fw	0.04925450811410803
chr1_89821701_89821950_rc	0.04706000160888535
chr1_89821827_89822028_fw	0.0458045602869811
chr1_89843327_89843780_fw	0.05325868323602401
chr1_89994816_89995057_rc	0.053065659340776894
chr1_89995036_89995293_fw	0.03620245515295706
chr1_9069189_9069941_rc	-0.05850953787500712
chr1_90851492_90851730_rc	-0.09363443470286925
chr1_91021405_91021860_rc	0.4167424344174311
chr1_91021886_91022398_rc	-0.32297182064598684
chr1_9127734_9127902_fw	0.0539560138637144
chr1_9128218_9128465_fw	0.028195946921305892
chr1_9128641_9129285_rc	-0.11717722192927593
chr1_91404761_91404859_rc	-0.17778276548823735
chr1_91500783_91500925_fw	0.10290473858209204
chr1_91712241_91712587_rc	0.059086939534198635
chr1_91713012_91713284_rc	0.12097784175237136
chr1_91713529_91713722_rc	-0.09143703974470618
chr1_91737158_91737298_fw	-0.064303857738502
chr1_91798324_91798447_rc	0.0907162138585419
chr1_9182107_9182279_fw	0.061667786258998825
chr1_91885877_91886332_rc	0.5102554045053713
chr1_92080263_92080463_fw	0.07745801780772266
chr1_92298794_92299035_rc	0.18402675610008024
chr1_92298981_92299142_fw	0.5932167485943978
chr1_9233553_9233683_fw	-0.23175089435138596
chr1_9234583_9235158_fw	0.030523823173664977
chr1_923867_923993_fw	-0.04174110867126135
chr1_9239675_9240107_fw	-0.16135507176288066
chr1_9242479_9243016_fw	0.1031596111170493
chr1_9244776_9245684_fw	-0.18931292988125614
chr1_9250567_9250812_fw	-0.08359802033810748
chr1_92784586_92785233_rc	-0.32675302647886584
chr1_92831954_92832158_fw	-0.01616574185710573
chr1_92832194_92832448_fw	0.03845203282281795
chr1_9292604_9293085_fw	0.0387452108445383
chr1_92961393_92961576_rc	0.028171097012696267
chr1_93079138_93079356_fw	0.07161103155465354
chr1_93120792_93120892_fw	0.3072820054225587
chr1_93179693_93180035_fw	-0.13475016133391104
chr1_93180040_93180573_rc	0.39809466747562616
chr1_93345737_93345883_rc	0.08555082086617671
chr1_93345816_93346478_fw	0.278972702990001
chr1_93447332_93447574_fw	0.14169626798732315
chr1_93448004_93448308_fw	-0.11906960343758666
chr1_93567278_93567688_rc	0.14140637156240898
chr1_93567719_93567749_rc	0.12087362030024285
chr1_93585052_93585214_rc	0.1932067899477552
chr1_93613850_93614198_rc	0.18522563321297258
chr1_93616534_93616595_rc	-0.01316673618225761
chr1_93681599_93682087_rc	0.41541471699838617
chr1_93847046_93847265_rc	0.06257714947184745
chr1_93878517_93878693_rc	0.13505570313317172
chr1_93879022_93879334_rc	0.09023721847471211
chr1_93909027_93909764_rc	-0.04325592741596984
chr1_94025009_94025072_rc	-0.0857162756501304
chr1_942205_942328_fw	0.15652796811113612
chr1_94237381_94237664_rc	0.0037478519994585957
chr1_94247561_94247803_rc	-0.08303349182579334
chr1_9428938_9429088_rc	-0.008425776787369
chr1_94418203_94418587_fw	0.30819838436513236
chr1_9442888_9442932_fw	0.07328985759481732
chr1_94541537_94541758_rc	0.1819014176525373
chr1_94926344_94926417_fw	0.08900817950167783
chr1_94926848_94927143_rc	0.21619203206819437
chr1_9503192_9503563_rc	0.2744684898890304
chr1_95072762_95072999_rc	-0.08678179707014566
chr1_95117279_95117805_fw	0.19601728772960825
chr1_95234003_95234363_fw	-0.3251575471842534
chr1_95247827_95247908_fw	0.10705979117678122
chr1_9539376_9539619_fw	-0.02991699491881361
chr1_9539672_9539788_fw	0.246053323256487
chr1_9540075_9540366_fw	-0.020922549004623425
chr1_9555522_9555900_fw	0.11283204013677484
chr1_9588681_9589054_fw	0.1484856573179425
chr1_959214_959329_rc	0.06877361327902554
chr1_960532_960676_fw	0.012772927148089641
chr1_9651687_9651788_fw	0.30249967563018354
chr1_96721505_96721891_fw	-0.12457832139577518
chr1_976474_976774_rc	0.02013320847107325
chr1_978493_978692_rc	0.04349807815548523
chr1_97920888_97921101_rc	0.45224207297467334
chr1_979828_981226_rc	-0.12157086257658212
chr1_981958_982176_rc	0.18693510736665575
chr1_983687_983732_rc	0.05300984171045864
chr1_98661522_98661909_fw	-0.21463318769539086
chr1_9910097_9910363_rc	0.20183853613911762
chr1_99264427_99264593_fw	0.47448359913047855
chr1_99645439_99646362_fw	-0.011089177226586422
chr1_99766592_99766673_rc	-0.17462018105297683
chr1_99849763_99850732_fw	-0.28022520573201337
chr1_99850756_99850929_fw	0.04088543023555857
chr1_9996963_9997144_fw	-0.10692014485328971
chr1_99969806_99970035_rc	-0.27245526710032286
chr1_99969904_99970271_fw	-0.23959461526220216
chr1_9997172_9997359_fw	0.04936852926618862
chr1_999797_1000238_rc	0.10626980288182653
chr10_100009833_100010097_rc	-0.22417760856263969
chr10_100152075_100152087_rc	0.20734035047544574
chr10_100185571_100186079_rc	0.3819293013599443
chr10_100186067_100186253_fw	0.22507799683814822
chr10_100229396_100229642_rc	-0.3591551615854185
chr10_100267575_100267716_rc	-0.2984500185672889
chr10_100286065_100286251_rc	-0.047284036966628085
chr10_100286272_100286471_rc	-0.06954437294995786
chr10_100286523_100286781_rc	0.4049803345282287
chr10_100347060_100347534_fw	0.19526945633634296
chr10_100373492_100373650_fw	-0.25162474718660577
chr10_100373815_100374008_fw	0.10258542171795904
chr10_100519340_100519515_fw	0.01453642884762929
chr10_100519770_100519988_rc	0.036230514815440595
chr10_100529617_100529984_rc	-0.41454037426255597
chr10_100535782_100536245_fw	0.22943348147084452
chr10_100912899_100913222_fw	-0.18936918465391495
chr10_100987039_100987316_rc	0.1426101516763083
chr10_100997010_100997230_fw	-0.3820547961400138
chr10_100998226_100998432_fw	-0.10769165696927474
chr10_100998487_100999000_fw	0.06439583996493237
chr10_100999268_100999430_fw	-0.03964669700910384
chr10_100999523_100999950_fw	0.02387229261730639
chr10_101031205_101031534_fw	-0.009491915461715683
chr10_101032375_101032471_fw	0.35204160268825957
chr10_101061759_101062028_fw	0.2358121578118174
chr10_101227019_101227537_fw	0.005033182445538742
chr10_101228139_101228352_rc	-0.028376821882266645
chr10_101228352_101228470_fw	0.011369594160309693
chr10_101230163_101230503_rc	0.05989133862282636
chr10_101353980_101354520_fw	-0.7671335378085595
chr10_101694390_101695384_rc	-1.931846365843192
chr10_101783273_101783446_rc	0.1726039162286488
chr10_101817823_101818550_rc	-0.4437580901039808
chr10_101843659_101843867_rc	0.17114843094836496
chr10_101939862_101940041_rc	0.1229096894372187
chr10_102056086_102056332_rc	0.07897409767600372
chr10_102065240_102065531_fw	-0.1988462879600159
chr10_102114904_102115053_rc	0.3869127805231819
chr10_102120075_102120824_rc	0.05051810256384304
chr10_102120537_102120881_fw	0.20136739883360188
chr10_102121351_102121495_rc	0.18932928985777375
chr10_102132949_102133328_fw	0.25223462643397254
chr10_102152147_102152533_fw	0.46510997076084337
chr10_102241282_102241684_rc	-0.09093067145940381
chr10_102245417_102245778_fw	-0.4970763452895577
chr10_1022550_1022783_fw	-0.037441296563897275
chr10_102327043_102327166_rc	0.12770542030171328
chr10_102394445_102394625_fw	0.1240357672285185
chr10_102395634_102395794_fw	-0.028723775346821467
chr10_102395832_102395981_fw	0.12326703310809195
chr10_102421088_102421688_fw	-0.8952142133851761
chr10_102422177_102422309_rc	0.17455410182038822
chr10_102425122_102425253_rc	0.2793192831069854
chr10_102432525_102432769_rc	-0.7155572093378517
chr10_102450616_102450765_fw	0.13479168497376992
chr10_102461324_102461453_fw	-0.14032538064723354
chr10_102502600_102502875_rc	-0.004659542902608171
chr10_102503905_102504284_fw	0.033058423061114395
chr10_102618727_102618853_fw	-0.02814854067989847
chr10_102642283_102643509_fw	0.09897536959925446
chr10_102643529_102645185_fw	0.21371028529472857
chr10_1026594_1026795_rc	0.27690780480792265
chr10_102714265_102714526_rc	0.3418633587757497
chr10_102714455_102714674_fw	0.10496847724203628
chr10_102743855_102744218_fw	0.08081391176488495
chr10_102775445_102775648_fw	0.105567934724345
chr10_102776080_102776434_fw	-0.05577151434674832
chr10_102777725_102777984_fw	0.36430669982773667
chr10_102779669_102780024_fw	-0.3229842405381631
chr10_102854167_102854425_fw	0.303342232458376
chr10_102869444_102869593_fw	-0.04296248621541343
chr10_102918207_102918421_fw	-0.0751950562274517
chr10_102918475_102918830_fw	0.028488113461528353
chr10_103133093_103133237_fw	0.18664926078190136
chr10_103146029_103146321_rc	0.04968710248879715
chr10_103153281_103153436_rc	0.128657661634614
chr10_103192567_103192881_fw	0.3587243227652297
chr10_103193213_103193372_rc	-0.3615847413778286
chr10_103350698_103351194_rc	-0.9009456057487661
chr10_103367913_103368101_fw	0.21029389159866507
chr10_103396304_103396608_rc	0.35456884349032913
chr10_103396564_103396743_fw	0.2967369603452551
chr10_103451071_103451425_rc	0.32221565470774993
chr10_103452155_103452543_rc	0.5431382162941654
chr10_103555039_103555411_fw	0.054933843495745815
chr10_103584760_103585225_fw	0.03845331630941684
chr10_103661447_103661824_rc	0.05852502083664746
chr10_103668674_103668795_rc	0.15221567724715535
chr10_103693114_103693257_rc	0.07457776664605054
chr10_103839195_103839367_rc	0.17345846753282157
chr10_103855213_103855817_rc	0.1504194615388208
chr10_103917521_103918350_rc	0.032917363751403084
chr10_103966952_103967119_rc	-0.08228282090390882
chr10_103967016_103967895_fw	0.2717355785165265
chr10_104122038_104122194_fw	0.09556741823231141
chr10_104254242_104255271_fw	0.4058698028311568
chr10_104255706_104255856_rc	0.11638779052851922
chr10_104338257_104338515_rc	0.1539191102228581
chr10_104338632_104338722_rc	0.07600401489898356
chr10_104339137_104339265_rc	0.05566261204046352
chr10_104339681_104339877_fw	-0.04619451984352163
chr10_1043451_1043654_rc	-0.09361537746794113
chr10_1044241_1044497_rc	0.1430724867327493
chr10_1048999_1049224_fw	0.20978314422698496
chr10_1056262_1056520_fw	0.06420212824931326
chr10_106648710_106649121_fw	0.04527218901100738
chr10_10798517_10798788_fw	0.19504438694259818
chr10_109923332_109923601_rc	-0.08201232900934396
chr10_110005735_110006150_fw	0.2630447886433329
chr10_110007894_110008297_fw	0.43442483187542835
chr10_11005269_11005417_fw	0.309148362213032
chr10_110076977_110077075_fw	0.17824142334776738
chr10_11017722_11018497_fw	-0.02992492121073842
chr10_110207511_110207995_fw	0.32189346769988947
chr10_110225824_110226289_fw	0.19184324814469178
chr10_110304668_110305055_rc	0.5103056642351669
chr10_110497673_110497804_rc	0.1088937332670824
chr10_110497837_110497985_fw	0.14986183142678622
chr10_110567642_110568033_fw	0.5228426453955739
chr10_110643826_110644113_fw	0.17066918435998324
chr10_110644222_110644633_fw	-0.15510187130078634
chr10_110764482_110764821_fw	0.0006672818502904132
chr10_110821652_110821806_fw	0.1576897024208963
chr10_110871720_110872018_fw	0.09026790905728299
chr10_110919593_110919657_fw	-0.3166993234792701
chr10_111076812_111077097_fw	0.08532288005527255
chr10_11164964_11165316_fw	0.2338035201519355
chr10_11165408_11165701_fw	0.11644642655733817
chr10_112183642_112183850_rc	-0.0009856422865626158
chr10_112215279_112215444_rc	0.04353714769538708
chr10_112231740_112231845_rc	0.20194676690761093
chr10_112376084_112376304_fw	-0.27922363047139287
chr10_112446706_112446813_rc	0.20518668618477343
chr10_112950144_112950454_fw	0.20214484523022125
chr10_112950737_112950937_fw	-0.08127773464303001
chr10_112951016_112951643_fw	0.24441398526049685
chr10_113129162_113129458_fw	0.062102829878986965
chr10_113492018_113492330_rc	0.06640136504443117
chr10_113623528_113623639_rc	-0.05067582159660344
chr10_113663769_113664303_rc	0.3605346031519715
chr10_113679144_113679311_fw	0.1491599596692662
chr10_113679591_113679976_fw	-0.105891829255637
chr10_113844117_113844310_rc	0.11457670599052527
chr10_113854314_113854424_rc	-0.05251334181401601
chr10_113854541_113854643_rc	0.06441756882066318
chr10_113854563_113855050_fw	0.07450566766859468
chr10_114043796_114043922_fw	0.23628699798901187
chr10_114173987_114174292_rc	0.3134356126496327
chr10_114404440_114404550_rc	0.03645499917187045
chr10_114404626_114404831_rc	0.01413606170464865
chr10_114526640_114526981_rc	-0.14943211811061596
chr10_114575406_114575983_rc	0.10169093662709472
chr10_114601826_114601961_rc	0.10595955864932605
chr10_114631904_114632409_rc	0.10063533293919735
chr10_114632733_114633262_rc	-0.12262482765199634
chr10_114684288_114684704_rc	0.1991602463914418
chr10_114684994_114685019_rc	-0.044111070544396114
chr10_114768062_114768660_rc	0.401958739599389
chr10_114821554_114822123_fw	0.016566586869000477
chr10_114822779_114823014_rc	-0.058119278428066856
chr10_114938135_114938538_fw	-0.5778204367565489
chr10_115093319_115093551_fw	-0.11084002082287081
chr10_11611455_11611836_rc	-0.024752836235943265
chr10_116271989_116272375_rc	0.17712589506157883
chr10_116272546_116272774_rc	0.1386054779279301
chr10_116272851_116273283_rc	0.41355352091569386
chr10_116273459_116273690_rc	0.09156143777192216
chr10_116742394_116742663_rc	0.24414609037696655
chr10_116743071_116743180_rc	-0.0225250692786354
chr10_117005047_117005407_rc	0.31392993221500654
chr10_117375186_117375523_rc	0.34696213015811894
chr10_11742313_11742834_fw	0.3406371283321813
chr10_11742774_11743185_rc	-0.06527018297329068
chr10_11747348_11747543_fw	-0.018175009056393687
chr10_117542099_117542389_rc	0.1108149460284159
chr10_117543137_117543372_fw	-0.020062475135950608
chr10_117543404_117544199_fw	0.006518785082153422
chr10_117545157_117545539_fw	0.027726276816153028
chr10_117545606_117545807_fw	0.022336331318025815
chr10_117720947_117721096_fw	0.06035996988309611
chr10_11779206_11779258_rc	0.06867065659616334
chr10_118045858_118046135_rc	0.037304706309006175
chr10_118046517_118046963_rc	0.1712608888145083
chr10_11823292_11823459_fw	-0.1998668459307973
chr10_118341726_118342388_rc	0.02299273613367636
chr10_11870075_11870395_rc	0.0877868670715144
chr10_118754425_118755076_rc	-0.628807628080154
chr10_119029462_119030034_fw	-0.0697057762841018
chr10_119073692_119073939_rc	0.15793534908752505
chr10_119080171_119080267_fw	-0.02086329664862885
chr10_119080610_119080945_rc	0.4378877832906617
chr10_119103998_119104193_fw	-0.3542545164180646
chr10_119165215_119165954_rc	0.15135001866068454
chr10_119178743_119178921_rc	0.18862985956513711
chr10_119207506_119207927_fw	0.45031934752964264
chr10_119536507_119536677_rc	0.10376137430708732
chr10_119542593_119542857_rc	0.013918323815015898
chr10_119595848_119595982_fw	0.031879983967884384
chr10_119596434_119596524_rc	-0.08381956666410639
chr10_119596575_119597083_rc	-0.23320880042212622
chr10_119651320_119651881_fw	0.1586312659415291
chr10_119668682_119668881_fw	0.10545072975317171
chr10_119726030_119726358_fw	-0.12915074980005703
chr10_119872398_119873021_rc	-0.4340420529089719
chr10_119892572_119892945_fw	0.30412708790123844
chr10_120355211_120355229_rc	-0.05275664016256587
chr10_12042719_12042978_rc	-0.5683235684787851
chr10_12043135_12043289_rc	0.10988821112805569
chr10_12068822_12069186_fw	0.15487600113365851
chr10_120851202_120851512_fw	0.1374959198055623
chr10_12129581_12129770_fw	0.2196923462469662
chr10_121598360_121598497_rc	0.2578003450592238
chr10_121914764_121914892_rc	0.25455664543788936
chr10_121927819_121928155_rc	0.30890843186582984
chr10_121928021_121928329_fw	-0.011890554092431671
chr10_121928324_121928645_rc	-0.37610889970646255
chr10_12196187_12196334_fw	0.28403740737572913
chr10_121974471_121974850_rc	-0.38514799050652204
chr10_121974892_121975307_rc	-0.004351001862889836
chr10_121994416_121994733_fw	0.09842477897295643
chr10_121998357_121998559_rc	0.15077210149627163
chr10_122019478_122019878_fw	-0.02652413089218264
chr10_122029010_122029090_fw	0.06687047327120099
chr10_122044446_122044625_fw	0.2026634061386935
chr10_122112645_122113240_fw	0.026975720723147467
chr10_122127013_122127031_fw	0.0409572993975994
chr10_122199988_122200110_fw	0.1378486770986015
chr10_122286819_122286893_rc	0.20779476181148826
chr10_122374471_122374964_fw	0.269296806777235
chr10_122375073_122375541_fw	-0.16270332907043317
chr10_122461444_122462124_fw	0.27198293207116186
chr10_122879495_122879658_rc	0.0875078139097003
chr10_122954143_122954216_rc	0.05738615494373389
chr10_122980372_122980494_fw	-0.12542897298526579
chr10_123008663_123008905_rc	0.0259184409089257
chr10_123008830_123009071_fw	-0.12320816672602342
chr10_123154243_123154488_fw	0.4794869941526251
chr10_12349374_12349854_fw	0.027057571867846075
chr10_123891409_123891995_rc	0.26260000114621307
chr10_1240407_1240705_rc	-0.014545477826794606
chr10_124092275_124092484_rc	0.06386976087727847
chr10_124092675_124093174_rc	0.1213750212248319
chr10_124093430_124093709_rc	-0.043797960158834526
chr10_124139178_124139238_fw	0.17715997603712474
chr10_124418880_124418995_rc	-0.0067446396993973146
chr10_124461778_124461983_fw	-0.30960212273073817
chr10_124547673_124547852_rc	0.14400369050357587
chr10_124605261_124605404_fw	0.0716606921421935
chr10_124703965_124704198_fw	0.027749740569014802
chr10_124736467_124736717_rc	-0.5208859361802465
chr10_124743198_124743763_fw	0.0650152172182139
chr10_124743978_124744673_rc	0.05361937921102389
chr10_124765391_124765500_rc	0.09453682723921797
chr10_124791689_124791964_rc	-0.46608759982272296
chr10_124801725_124801901_fw	0.7391844704033348
chr10_124942444_124943307_fw	0.08225029599529388
chr10_125124870_125125304_rc	0.3178763357645389
chr10_125159837_125160044_rc	0.04264593508507941
chr10_125160068_125160701_rc	-0.399548227709025
chr10_125160909_125161086_rc	0.08606192339472984
chr10_125668005_125668094_rc	0.06019981875912972
chr10_125719430_125719654_rc	0.04786196245929575
chr10_125719516_125719914_fw	0.26567943218047974
chr10_125880803_125880925_rc	-0.08842080826396437
chr10_125881310_125881362_rc	-0.08980651436896814
chr10_125896217_125896539_rc	0.19134064704961684
chr10_125896524_125896621_fw	0.015574748951399098
chr10_126388161_126388388_rc	-0.008761143388730463
chr10_126905356_126905563_fw	-0.09626710383067927
chr10_127907029_127907254_fw	0.3016592770995027
chr10_128047507_128047696_fw	0.11358751328173966
chr10_128126298_128126474_rc	0.1713536516145039
chr10_128914971_128915096_fw	-0.012448300115003752
chr10_129467083_129467327_fw	0.13132956689116537
chr10_129963971_129964351_rc	-0.5643196870741913
chr10_13001220_13001832_rc	0.06261917390937743
chr10_130110760_130110865_rc	-0.5889501539241335
chr10_130136319_130136515_fw	0.05204905679900518
chr10_13099760_13099965_fw	0.026670471849420396
chr10_13099985_13100343_fw	-0.13559870132383978
chr10_13102011_13102219_fw	0.173668904286861
chr10_13118295_13119040_fw	0.031206244230126412
chr10_131900630_131900742_fw	0.1290521643618795
chr10_131900914_131901408_fw	-0.2055436374570252
chr10_131981667_131982175_rc	0.0329991463252578
chr10_132065893_132066039_fw	-0.1344134738785534
chr10_132186879_132186971_fw	0.07651650368039653
chr10_132307823_132308011_rc	0.05206837523722041
chr10_132331551_132331852_rc	0.39190120076965396
chr10_132396083_132396298_fw	-0.04684884966679714
chr10_132396605_132396944_fw	-0.056469879113544286
chr10_132396964_132397346_fw	0.17997361885395102
chr10_132464082_132464344_rc	0.013735381420495019
chr10_132518155_132518332_rc	-0.02944415753429519
chr10_132537164_132537333_rc	-0.017404936164590268
chr10_132537751_132538158_fw	0.07125816197033852
chr10_132721812_132721897_rc	0.10998821524588986
chr10_132836092_132836475_rc	0.30934582246180053
chr10_132836816_132837112_rc	0.0744313600286044
chr10_13299966_13300163_rc	0.1264536365196699
chr10_133087832_133087932_fw	0.03469862766772136
chr10_133114502_133114640_rc	-0.045571017738008646
chr10_133276816_133276932_rc	0.07526212572224789
chr10_133309106_133309153_rc	0.15577803217553676
chr10_133357905_133358070_rc	0.22495294811935185
chr10_133373245_133373512_rc	0.09710849205122674
chr10_133373653_133373782_rc	-0.1591172212750691
chr10_133379224_133379316_fw	0.021506281928109106
chr10_133394027_133394538_fw	0.013798668491013633
chr10_13347354_13348394_rc	-0.05936127588650608
chr10_133565511_133565562_rc	-0.07814405934127944
chr10_134514_135609_fw	-0.056174182324456146
chr10_13528467_13529104_rc	0.05186236861825355
chr10_13586911_13587152_fw	-0.05078819948051949
chr10_13707520_13707633_rc	0.10413900635619255
chr10_13866266_13866392_rc	-0.08568433134487918
chr10_13891598_13892035_rc	-0.40344341397377415
chr10_14604244_14604467_rc	0.28297959507004256
chr10_14878536_14878761_rc	-0.09477816577702391
chr10_14878626_14878958_fw	0.1064332215705095
chr10_14953982_14954128_rc	0.2598413392625305
chr10_15088745_15088806_rc	0.33939258635398495
chr10_15097077_15097689_fw	0.6586190272078652
chr10_15168384_15168727_rc	-0.14888371080114782
chr10_15370976_15371374_rc	0.32644846658682125
chr10_15605734_15605824_rc	-0.13965937017389862
chr10_15719586_15720050_rc	0.09308013784577074
chr10_15809439_15809583_rc	0.1606053696039228
chr10_15860205_15860573_rc	-0.18554632520944625
